CustomerID,Gender,Age,MaritalStatus,Education,Income,Spent,CampaignChannel,CampaignType,Response,JoinDate,LastPurchaseDate
C1161,Female,47,Divorced,High School,68051,8849,Web Ads,New Product,0,2022-08-01,2022-12-20
C1162,Male,32,Single,Master,37632,7073,Email,Loyalty Program,0,2022-07-03,2022-09-26
C1163,Male,34,Divorced,High School,64020,14802,Social Media,Discount,0,2019-11-05,2020-07-21
C1164,Female,42,Married,Bachelor,34761,2646,Web Ads,Discount,0,2019-06-25,2020-06-15
C1165,Male,63,Divorced,Bachelor,51688,8490,Email,Newsletter,0,2019-08-16,2020-03-21
C1166,Female,45,Single,High School,59828,6027,Social Media,New Product,0,2019-12-13,2020-03-15
C1167,Female,23,Married,Master,87702,18441,Phone,New Product,0,2022-09-27,2023-05-17
C1168,Female,45,Single,Bachelor,64768,4148,Social Media,New Product,1,2022-06-16,2023-03-05
C1169,Male,59,Single,Master,48493,9106,Web Ads,New Product,0,2021-10-17,2021-11-26
C1170,Male,28,Married,Bachelor,55241,4694,Email,Discount,0,2019-12-16,2020-12-14
C1171,Female,24,Single,High School,73862,12503,Web Ads,New Product,0,2020-03-30,2020-10-26
C1172,Female,51,Married,Master,48697,10573,Web Ads,Newsletter,1,2020-03-16,2020-05-16
C1173,Female,39,Single,High School,76454,15368,Email,New Product,0,2021-01-30,2021-04-21
C1174,Male,69,Single,Bachelor,52154,10461,Email,Discount,1,2020-05-29,2020-06-28
C1175,Female,30,Married,High School,46270,7105,Web Ads,Loyalty Program,0,2022-01-09,2022-02-03
C1176,Female,34,Married,Bachelor,52634,12008,Social Media,Discount,0,2022-10-16,2022-11-10
C1177,Female,51,Married,Bachelor,35755,5993,Social Media,Discount,0,2019-10-15,2020-04-16
C1178,Male,47,Married,Bachelor,27411,6400,Social Media,Newsletter,0,2019-01-08,2019-11-25
C1179,Female,41,Married,PhD,58761,9360,Phone,Discount,0,2019-03-28,2020-03-09
C1180,Female,60,Single,Master,58990,8918,Web Ads,Newsletter,0,2021-09-24,2021-12-20
C1181,Female,36,Married,Master,63846,6031,Email,New Product,0,2019-10-13,2020-06-18
C1182,Male,45,Divorced,Master,58687,9328,Email,Loyalty Program,0,2022-11-23,2023-01-08
C1183,Female,63,Married,High School,94938,7416,Web Ads,New Product,0,2019-03-15,2019-11-11
C1184,Female,26,Married,Bachelor,62526,14001,Web Ads,Discount,0,2023-01-02,2023-08-12
C1185,Male,61,Married,High School,39353,7287,Social Media,Loyalty Program,1,2022-02-20,2022-09-10
C1186,Female,45,Married,High School,43201,10745,Web Ads,Newsletter,0,2022-11-01,2023-01-09
C1187,Female,44,Married,PhD,60004,4105,Phone,Loyalty Program,0,2021-03-16,2021-09-30
C1188,Male,29,Single,Bachelor,53468,5247,Email,New Product,0,2022-03-12,2022-12-13
C1189,Male,64,Single,Bachelor,41572,9371,Web Ads,Newsletter,0,2019-06-07,2019-10-20
C1190,Female,38,Married,High School,59117,7629,Social Media,Discount,1,2020-03-05,2020-10-03
C1191,Male,30,Single,Bachelor,59336,8500,Email,Discount,0,2023-01-11,2023-12-08
C1192,Female,32,Married,High School,83935,18644,Social Media,Discount,0,2022-12-04,2023-01-14
C1193,Male,27,Single,High School,46258,7140,Phone,Loyalty Program,0,2022-10-26,2023-09-12
C1194,Female,59,Married,High School,53734,4765,Web Ads,Loyalty Program,0,2022-02-06,2022-11-03
C1195,Male,23,Single,Bachelor,83889,19160,Email,New Product,0,2021-04-25,2022-04-15
C1196,Female,66,Single,Bachelor,64928,3649,Email,Newsletter,1,2019-02-05,2019-05-19
C1197,Female,50,Divorced,High School,46170,10576,Social Media,Loyalty Program,0,2022-01-18,2022-12-21
C1198,Female,47,Married,Master,49279,2961,Web Ads,Discount,0,2021-10-17,2022-02-03
C1199,Female,30,Married,High School,41787,7654,Phone,Discount,0,2021-08-31,2022-06-21
C1200,Male,62,Married,Bachelor,61159,3934,Social Media,Newsletter,0,2022-12-09,2023-10-29
C1201,Female,20,Married,PhD,75467,14432,Social Media,Discount,0,2021-10-14,2021-11-17
C1202,Male,68,Married,Bachelor,84463,4797,Email,New Product,0,2022-08-12,2023-08-09
C1203,Male,66,Married,Master,37705,8238,Social Media,Discount,0,2020-12-13,2021-04-18
C1204,Male,57,Single,Master,73036,10457,Email,Discount,0,2021-12-05,2022-07-01
C1205,Female,43,Married,Bachelor,62464,4290,Web Ads,New Product,0,2020-05-02,2021-02-14
C1206,Female,66,Married,Master,56071,10729,Email,Discount,0,2020-09-10,2020-11-28
C1207,Female,50,Divorced,Master,53739,7945,Phone,Newsletter,0,2019-06-19,2020-05-28
C1208,Male,60,Single,Bachelor,31186,2750,Email,New Product,1,2019-05-26,2019-08-22
C1209,Male,65,Married,High School,69569,3696,Social Media,Loyalty Program,0,2021-05-17,2022-05-15
C1210,Female,69,Married,Master,40217,5372,Email,Loyalty Program,1,2020-02-24,2020-03-18
C1211,Male,45,Married,Master,48777,3274,Social Media,Loyalty Program,0,2020-07-26,2020-09-02
C1212,Female,68,Single,High School,66269,4561,Email,Newsletter,0,2021-10-23,2022-03-25
C1213,Male,69,Married,Bachelor,32750,3388,Phone,Discount,0,2022-07-10,2023-06-27
C1214,Female,24,Single,Master,40188,7076,Social Media,Discount,0,2021-03-09,2021-03-28
C1215,Female,39,Single,Bachelor,78279,12210,Phone,Discount,0,2019-11-17,2020-01-12
C1216,Male,60,Married,Bachelor,61830,3944,Social Media,Newsletter,1,2019-09-03,2020-05-29
C1217,Male,30,Married,Master,50066,12200,Social Media,Newsletter,0,2020-04-21,2020-05-12
C1218,Female,52,Married,Bachelor,61889,14075,Social Media,Discount,0,2022-07-06,2023-05-09
C1219,Female,69,Divorced,Bachelor,70042,7133,Web Ads,Loyalty Program,0,2022-01-21,2022-09-13
C1220,Male,57,Single,Master,76871,5724,Social Media,Discount,0,2021-02-21,2021-11-17
C1221,Female,46,Single,Master,43313,10329,Email,Discount,0,2020-06-16,2020-09-17
C1222,Male,53,Married,Bachelor,44627,6347,Web Ads,Loyalty Program,0,2022-09-24,2023-09-16
C1223,Male,34,Single,Bachelor,69125,7758,Email,Discount,0,2022-07-07,2023-06-29
C1224,Female,51,Single,Bachelor,69606,10306,Web Ads,New Product,0,2019-08-25,2019-09-09
C1225,Male,40,Single,PhD,39840,8149,Email,Loyalty Program,0,2022-03-10,2022-11-21
C1226,Female,65,Single,High School,45190,3781,Phone,Loyalty Program,0,2021-09-01,2021-10-15
C1227,Male,24,Married,High School,57093,11618,Email,New Product,0,2020-11-09,2021-05-12
C1228,Male,25,Single,Bachelor,60353,12063,Web Ads,New Product,0,2020-08-01,2020-10-14
C1229,Female,57,Married,Master,60778,9595,Social Media,New Product,1,2022-10-05,2023-03-10
C1230,Male,41,Single,High School,39610,8839,Social Media,Discount,0,2019-05-10,2019-07-15
C1231,Female,37,Married,High School,60627,4633,Email,Loyalty Program,0,2019-01-11,2019-08-01
C1232,Male,33,Single,High School,49239,8326,Social Media,Discount,0,2019-09-14,2019-10-06
C1233,Male,29,Married,Master,42505,5945,Phone,Discount,0,2021-03-26,2021-04-22
C1234,Male,65,Married,High School,59835,8045,Social Media,New Product,0,2020-01-04,2020-09-15
C1235,Female,32,Single,Bachelor,58305,5860,Email,Newsletter,1,2021-08-01,2022-01-20
C1236,Male,50,Married,Bachelor,72025,8963,Social Media,Discount,0,2022-11-18,2023-11-05
C1237,Female,49,Single,Master,47085,3372,Social Media,Discount,0,2022-12-13,2023-04-15
C1238,Female,22,Married,Bachelor,63527,6373,Email,Discount,0,2021-05-31,2022-03-18
C1239,Female,49,Single,High School,36469,3807,Email,Discount,0,2019-01-19,2019-09-18
C1240,Male,25,Divorced,Bachelor,55877,10847,Phone,New Product,0,2019-04-20,2019-10-12
C1241,Female,48,Single,PhD,66955,3997,Web Ads,Discount,1,2022-12-31,2023-11-27
C1242,Female,27,Married,Bachelor,68220,12295,Email,Loyalty Program,0,2020-05-19,2020-06-23
C1243,Female,63,Single,PhD,68322,6441,Phone,Loyalty Program,0,2021-11-23,2022-04-07
C1244,Female,64,Single,Master,72065,4783,Email,Loyalty Program,1,2022-08-04,2023-06-22
C1245,Female,62,Married,High School,53313,5873,Social Media,New Product,0,2021-09-29,2022-07-16
C1246,Female,63,Divorced,Bachelor,67435,6399,Social Media,Discount,0,2019-09-12,2020-07-03
C1247,Male,52,Single,High School,88031,14120,Email,Discount,0,2020-09-29,2021-07-18
C1248,Male,36,Single,Bachelor,52993,6437,Social Media,New Product,0,2019-05-14,2019-10-09
C1249,Female,67,Single,High School,80702,19626,Web Ads,Discount,0,2020-05-13,2020-08-31
C1250,Female,30,Single,Bachelor,73147,17753,Web Ads,Loyalty Program,1,2020-02-01,2020-02-21
C1251,Female,32,Single,Master,56005,7770,Email,Discount,1,2020-10-08,2021-05-21
C1252,Female,69,Married,High School,57256,11967,Email,Discount,0,2020-11-15,2020-12-24
C1253,Male,30,Single,Master,61776,3252,Web Ads,Discount,0,2022-05-21,2022-09-01
C1254,Male,50,Single,High School,72302,11536,Email,Discount,1,2022-10-05,2023-02-07
C1255,Female,47,Married,High School,66039,13119,Phone,Newsletter,0,2019-01-19,2019-10-26
C1256,Male,63,Single,Master,52875,4937,Email,Discount,0,2021-10-07,2022-08-03
C1257,Male,25,Single,Bachelor,28769,1790,Social Media,Newsletter,0,2019-04-29,2019-06-16
C1258,Female,60,Single,Master,70082,5689,Email,New Product,0,2019-10-29,2019-12-01
C1259,Male,35,Married,High School,31012,4291,Web Ads,Newsletter,1,2022-08-01,2023-05-01
C1260,Female,23,Single,Bachelor,39510,5976,Web Ads,New Product,0,2019-08-15,2019-10-06
C1261,Male,54,Married,Master,53962,6808,Email,Newsletter,0,2022-05-20,2022-11-15
C1262,Female,67,Single,Bachelor,41788,5766,Web Ads,Discount,0,2019-12-22,2020-12-05
C1263,Male,45,Married,Bachelor,64762,9328,Social Media,New Product,0,2020-12-01,2021-05-28
C1264,Female,31,Single,PhD,55557,11327,Email,Discount,0,2020-05-01,2021-03-09
C1265,Male,30,Married,Bachelor,71778,5099,Phone,New Product,0,2022-09-06,2022-10-11
C1266,Male,56,Married,Master,35884,7312,Social Media,New Product,1,2019-08-11,2020-02-16
C1267,Male,44,Married,Master,50071,9399,Email,New Product,0,2022-04-29,2022-10-05
C1268,Female,37,Single,Master,60062,11912,Email,Discount,1,2021-09-21,2022-02-10
C1269,Female,38,Single,High School,60640,11939,Web Ads,Discount,0,2020-05-14,2020-10-13
C1270,Male,42,Single,Bachelor,70410,10147,Web Ads,Loyalty Program,0,2022-06-14,2022-12-04
C1271,Female,57,Single,Master,46281,4270,Web Ads,New Product,0,2021-11-11,2022-03-01
C1272,Female,37,Single,High School,52979,8334,Email,Discount,0,2022-09-12,2022-11-23
C1273,Female,45,Married,High School,67610,16334,Phone,Newsletter,0,2022-02-24,2022-06-06
C1274,Male,25,Single,Bachelor,27021,4531,Email,Newsletter,0,2019-12-31,2020-08-03
C1275,Female,23,Married,High School,65774,3434,Web Ads,Newsletter,0,2021-12-03,2022-10-19
C1276,Male,63,Married,Master,71459,4426,Email,Loyalty Program,0,2020-06-02,2020-08-22
C1277,Male,70,Married,Master,39995,9941,Social Media,Discount,0,2022-02-25,2022-05-05
C1278,Female,48,Single,Bachelor,55274,3559,Social Media,Newsletter,0,2022-02-27,2022-04-06
C1279,Male,53,Married,High School,82389,4878,Web Ads,New Product,0,2020-06-12,2020-07-10
C1280,Female,36,Single,Master,69897,8429,Phone,Discount,0,2022-09-06,2022-11-27
C1281,Female,62,Married,Bachelor,66704,16266,Social Media,Loyalty Program,0,2019-07-05,2020-03-16
C1282,Female,62,Married,PhD,74864,8514,Social Media,Discount,0,2021-03-08,2022-01-24
C1283,Female,35,Married,Bachelor,87068,11490,Web Ads,New Product,0,2021-09-08,2022-08-07
C1284,Male,21,Married,Bachelor,60278,10658,Email,Discount,0,2019-12-14,2020-03-19
C1285,Male,53,Single,Bachelor,53892,2954,Web Ads,New Product,0,2021-07-10,2022-01-18
C1286,Female,27,Single,PhD,74828,17176,Web Ads,New Product,0,2021-07-09,2022-01-31
C1287,Male,32,Married,Bachelor,57188,8800,Email,New Product,0,2021-08-14,2022-04-24
C1288,Male,61,Single,Bachelor,46079,6605,Email,Discount,0,2019-12-27,2020-11-28
C1289,Male,27,Married,High School,51899,11529,Social Media,New Product,0,2022-08-03,2022-12-08
C1290,Male,49,Single,Master,64684,15563,Email,New Product,0,2019-07-01,2019-09-30
C1291,Male,51,Single,Master,53256,7172,Social Media,Discount,0,2023-01-14,2023-09-27
C1292,Male,55,Single,Bachelor,54375,4594,Phone,Newsletter,0,2019-04-07,2019-12-06
C1293,Female,66,Single,Bachelor,44590,9503,Social Media,New Product,0,2020-07-16,2020-12-25
C1294,Female,49,Married,High School,81530,10652,Email,Newsletter,0,2019-11-10,2020-08-17
C1295,Female,20,Married,High School,54860,13007,Phone,Discount,0,2021-08-12,2021-09-25
C1296,Male,62,Married,High School,49327,11837,Phone,Discount,0,2019-01-21,2019-08-31
C1297,Male,58,Married,High School,50923,3715,Web Ads,Discount,0,2021-03-15,2021-10-21
C1298,Male,36,Married,Bachelor,72037,17383,Email,New Product,0,2020-07-29,2020-12-24
C1299,Female,39,Married,High School,68597,8482,Phone,Discount,0,2020-02-07,2020-08-23
C1300,Female,43,Single,High School,52472,9405,Web Ads,New Product,1,2022-02-21,2022-12-27
C1301,Male,69,Married,Master,60484,3444,Social Media,Discount,0,2020-09-04,2021-05-23
C1302,Female,41,Single,Bachelor,64150,14611,Social Media,Discount,0,2022-02-16,2022-07-25
C1303,Male,48,Single,Bachelor,49438,8815,Email,New Product,0,2021-08-27,2022-08-12
C1304,Female,41,Married,Bachelor,36890,6592,Web Ads,Newsletter,0,2020-11-23,2021-07-09
C1305,Female,63,Single,Bachelor,67725,15606,Social Media,Discount,0,2021-08-16,2021-11-15
C1306,Female,28,Single,High School,50268,7624,Web Ads,Loyalty Program,0,2021-05-21,2021-12-06
C1307,Female,56,Single,Master,66605,8798,Web Ads,Loyalty Program,1,2021-04-19,2021-12-18
C1308,Female,29,Single,High School,64815,14468,Social Media,New Product,0,2019-04-13,2019-10-15
C1309,Male,55,Divorced,Bachelor,60836,12074,Social Media,Newsletter,0,2019-11-29,2020-07-27
C1310,Female,56,Single,Bachelor,53608,12854,Email,Newsletter,0,2023-01-22,2023-04-04
C1311,Male,47,Single,Master,50491,12018,Email,Discount,0,2022-02-27,2022-10-31
C1312,Female,47,Married,Bachelor,42923,5428,Phone,Loyalty Program,1,2021-01-22,2021-03-05
C1313,Female,61,Single,Bachelor,50778,7078,Phone,Loyalty Program,0,2019-05-14,2019-12-22
C1314,Female,62,Divorced,High School,68532,6935,Social Media,New Product,0,2022-03-26,2022-06-03
C1315,Female,40,Single,Bachelor,80967,14746,Web Ads,Discount,0,2020-02-29,2020-03-11
C1316,Female,43,Married,PhD,78766,9681,Email,Newsletter,0,2022-12-29,2023-03-05
C1317,Female,61,Married,Master,62181,12885,Social Media,Loyalty Program,1,2022-11-13,2023-09-19
C1318,Female,59,Divorced,High School,80959,6016,Social Media,Discount,1,2021-07-25,2022-05-17
C1319,Male,21,Married,Bachelor,55397,4059,Social Media,Discount,0,2022-09-03,2023-01-28
C1320,Male,27,Married,Master,40634,3693,Web Ads,Newsletter,0,2020-05-19,2021-03-03
C1321,Male,67,Single,Bachelor,88813,5937,Phone,Discount,1,2021-05-20,2021-12-29
C1322,Male,46,Single,Bachelor,67992,11831,Social Media,Loyalty Program,0,2019-07-09,2020-03-13
C1323,Female,41,Single,Master,36980,2938,Social Media,Discount,0,2020-09-03,2021-06-24
C1324,Male,56,Married,Master,83385,6836,Email,Discount,0,2022-12-05,2023-01-14
C1325,Female,46,Single,Bachelor,48848,2581,Social Media,Discount,0,2019-02-21,2019-09-24
C1326,Male,48,Single,Bachelor,52111,10756,Phone,Discount,0,2023-01-09,2023-10-19
C1327,Male,22,Single,Bachelor,75320,16002,Web Ads,Discount,1,2020-09-03,2020-09-23
C1328,Female,63,Single,Master,80425,6627,Web Ads,New Product,0,2023-01-07,2023-03-04
C1329,Female,32,Single,High School,44988,8903,Social Media,New Product,0,2022-11-06,2022-11-18
C1330,Female,64,Divorced,High School,82064,11218,Social Media,Discount,0,2020-01-09,2020-05-27
C1331,Female,29,Married,Bachelor,73113,7159,Email,Loyalty Program,0,2020-01-10,2020-03-31
C1332,Female,55,Married,High School,48003,8365,Email,New Product,0,2020-01-24,2020-07-10
C1333,Male,28,Married,Bachelor,56311,4825,Social Media,New Product,0,2020-11-04,2021-03-23
C1334,Female,46,Single,Bachelor,82742,16662,Social Media,New Product,0,2021-03-14,2021-04-14
C1335,Female,53,Single,Bachelor,36591,2178,Email,New Product,0,2020-02-08,2020-07-01
C1336,Female,70,Single,Bachelor,80710,19517,Social Media,Newsletter,0,2020-08-15,2020-09-13
C1337,Male,20,Single,Master,72696,4679,Phone,Loyalty Program,0,2023-01-31,2023-09-17
C1338,Female,51,Married,High School,67637,11220,Email,Discount,0,2021-01-01,2021-12-09
C1339,Male,44,Single,Master,61975,14281,Phone,Loyalty Program,0,2020-05-19,2020-10-05
C1340,Male,48,Single,Master,89552,4690,Email,Discount,1,2019-03-24,2019-05-04
C1341,Male,26,Married,Bachelor,91768,13737,Social Media,Discount,0,2019-11-15,2020-02-22
C1342,Female,68,Divorced,Bachelor,50771,6092,Web Ads,New Product,0,2021-12-26,2022-09-20
C1343,Female,22,Married,Master,69183,11488,Social Media,Loyalty Program,0,2020-02-18,2020-12-21
C1344,Female,39,Married,High School,88115,8378,Web Ads,Discount,0,2020-03-28,2021-03-05
C1345,Female,39,Married,Bachelor,48224,3037,Email,Newsletter,0,2021-01-15,2021-09-30
C1346,Male,49,Single,Bachelor,63647,11150,Social Media,Discount,0,2019-07-17,2020-01-15
C1347,Male,54,Married,High School,75058,10010,Social Media,Discount,0,2019-09-16,2019-11-11
C1348,Male,54,Single,Master,29776,5195,Phone,Newsletter,0,2019-10-25,2020-05-18
C1349,Female,68,Married,Master,72428,6671,Web Ads,New Product,1,2022-07-27,2022-09-08
C1350,Male,58,Married,Master,43673,5142,Phone,Loyalty Program,0,2019-10-27,2020-07-16
C1351,Female,46,Single,High School,62884,10208,Phone,Loyalty Program,0,2019-05-09,2020-01-21
C1352,Female,45,Married,High School,77165,13011,Email,Newsletter,0,2020-05-12,2020-07-02
C1353,Male,33,Divorced,Bachelor,24162,3007,Social Media,Discount,0,2020-03-13,2021-01-05
C1354,Female,36,Single,High School,71787,7610,Social Media,Discount,0,2022-08-08,2022-12-18
C1355,Female,37,Married,Bachelor,90574,9486,Social Media,Loyalty Program,0,2019-07-26,2019-08-31
C1356,Female,64,Single,Bachelor,52000,4416,Web Ads,New Product,0,2019-10-21,2019-12-28
C1357,Female,48,Married,Bachelor,68650,7900,Email,New Product,0,2019-01-29,2019-07-04
C1358,Male,39,Married,Bachelor,80029,7193,Social Media,Discount,0,2019-06-28,2019-10-30
C1359,Male,46,Married,Bachelor,36105,6382,Social Media,Discount,0,2019-02-10,2019-09-06
C1360,Female,37,Divorced,High School,71360,11689,Web Ads,New Product,0,2023-02-02,2023-06-19
C1361,Female,23,Married,Bachelor,75356,9533,Web Ads,Discount,0,2022-04-30,2022-10-09
C1362,Male,20,Married,Bachelor,69579,8013,Social Media,Discount,1,2019-12-10,2020-09-15
C1363,Female,69,Single,Bachelor,61299,5978,Email,Discount,0,2021-03-26,2022-03-09
C1364,Female,20,Divorced,Master,44993,7068,Social Media,Discount,0,2021-01-06,2021-04-08
C1365,Female,45,Single,Master,80871,18906,Social Media,Loyalty Program,0,2020-09-17,2020-10-19
C1366,Male,64,Married,PhD,60517,11325,Web Ads,Loyalty Program,0,2019-10-05,2019-10-25
C1367,Female,39,Single,High School,46441,9236,Social Media,Discount,0,2022-10-10,2023-04-24
C1368,Female,42,Single,High School,55229,11977,Social Media,Discount,0,2020-06-12,2020-10-15
C1369,Male,29,Married,Bachelor,65525,7884,Social Media,New Product,0,2019-03-27,2019-09-14
C1370,Male,30,Single,Master,36582,2289,Social Media,Discount,0,2019-11-13,2020-03-04
C1371,Female,60,Single,Bachelor,60268,10517,Web Ads,Loyalty Program,0,2020-11-23,2021-08-02
C1372,Male,60,Single,Master,53746,4715,Email,Loyalty Program,0,2022-09-22,2022-10-08
C1373,Female,24,Single,Bachelor,80040,13111,Social Media,Newsletter,0,2021-05-12,2021-11-09
C1374,Female,20,Single,Master,31876,6308,Web Ads,New Product,0,2022-03-14,2022-12-04
C1375,Male,36,Single,Master,74081,15314,Email,Discount,0,2019-11-11,2020-07-24
C1376,Female,41,Married,High School,81256,8968,Phone,New Product,1,2019-08-13,2020-03-01
C1377,Male,53,Single,Bachelor,32443,4947,Social Media,Discount,1,2022-12-17,2023-04-19
C1378,Female,64,Married,Bachelor,34242,5964,Social Media,Discount,0,2021-12-13,2022-01-14
C1379,Male,60,Single,High School,86788,18563,Email,Discount,0,2019-03-09,2020-01-26
C1380,Female,48,Divorced,Bachelor,46434,9392,Social Media,New Product,0,2022-09-19,2023-07-01
C1381,Male,23,Married,Bachelor,106422,26349,Social Media,Discount,0,2021-10-17,2022-03-11
C1382,Male,24,Single,High School,32912,1698,Email,Discount,1,2022-01-05,2022-07-28
C1383,Female,30,Married,Bachelor,62550,8600,Social Media,New Product,0,2021-05-05,2022-01-27
C1384,Male,70,Married,Bachelor,59649,6037,Email,Newsletter,0,2022-03-24,2023-01-05
C1385,Female,40,Divorced,High School,56877,4207,Phone,Discount,1,2021-12-31,2022-03-20
C1386,Male,54,Married,Bachelor,66944,15551,Web Ads,New Product,0,2023-01-10,2023-02-24
C1387,Female,31,Single,High School,67809,16924,Email,Discount,0,2022-10-14,2023-02-08
C1388,Male,45,Married,Master,57485,4950,Email,Newsletter,0,2022-07-24,2022-08-26
C1389,Female,70,Married,High School,44787,2583,Web Ads,Discount,0,2021-06-01,2021-10-28
C1390,Female,38,Married,Master,75716,7951,Social Media,Newsletter,0,2022-08-29,2022-09-29
C1391,Male,64,Single,Bachelor,69420,15062,Email,Discount,0,2022-02-02,2023-01-16
C1392,Male,26,Married,High School,61718,6713,Social Media,Loyalty Program,0,2021-08-28,2022-08-01
C1393,Male,66,Divorced,Bachelor,68945,4231,Email,Discount,0,2022-01-23,2022-08-24
C1394,Female,26,Single,Bachelor,71534,4327,Email,Discount,1,2022-05-27,2023-01-15
C1395,Male,45,Single,Bachelor,48574,6581,Web Ads,Discount,0,2022-02-25,2022-10-15
C1396,Female,59,Single,Bachelor,68410,16169,Phone,Discount,0,2019-07-19,2019-10-17
C1397,Male,24,Married,Bachelor,51704,5541,Phone,Loyalty Program,0,2019-11-28,2020-11-01
C1398,Male,40,Married,High School,72030,9755,Email,New Product,0,2020-06-30,2021-01-16
C1399,Female,33,Married,High School,57114,4020,Email,New Product,0,2022-08-08,2023-05-30
C1400,Female,23,Married,Master,69175,10287,Web Ads,Newsletter,1,2019-03-07,2019-08-10
C1401,Male,42,Married,Bachelor,53493,10126,Email,New Product,0,2020-12-31,2021-10-18
C1402,Male,61,Single,Bachelor,69955,7291,Social Media,Newsletter,0,2020-07-21,2020-08-10
C1403,Male,39,Married,Master,45318,4955,Email,Discount,0,2020-10-18,2021-07-30
C1404,Female,34,Married,Bachelor,60542,13222,Social Media,Newsletter,1,2020-02-08,2020-04-13
C1405,Female,69,Divorced,Master,74709,3890,Email,Discount,0,2020-09-09,2021-03-10
C1406,Female,64,Divorced,Bachelor,67008,11880,Social Media,New Product,1,2020-08-18,2021-06-26
C1407,Female,48,Divorced,High School,62880,8097,Web Ads,New Product,0,2020-10-09,2021-05-10
C1408,Female,27,Married,Master,87053,9547,Social Media,New Product,0,2019-05-26,2020-05-14
C1409,Female,60,Married,Bachelor,75354,13678,Email,New Product,1,2021-01-30,2021-10-14
C1410,Female,67,Married,Master,72833,15799,Phone,Discount,0,2022-11-26,2023-10-15
C1411,Male,38,Divorced,High School,69870,11296,Email,Newsletter,0,2019-05-05,2020-02-04
C1412,Male,67,Single,Bachelor,71740,4033,Social Media,Newsletter,0,2022-09-17,2022-10-18
C1413,Male,58,Single,Master,84856,12073,Social Media,Newsletter,0,2020-04-24,2021-03-26
C1414,Male,65,Single,High School,53734,7659,Email,Newsletter,0,2021-09-28,2021-10-31
C1415,Female,47,Married,Master,75141,11929,Social Media,Loyalty Program,0,2020-12-12,2021-07-03
C1416,Female,65,Single,Bachelor,65347,12036,Phone,Newsletter,0,2020-12-15,2021-03-30
C1417,Male,46,Single,Bachelor,54253,2922,Web Ads,Newsletter,0,2022-11-22,2023-08-21
C1418,Male,23,Single,Bachelor,58504,8799,Social Media,New Product,0,2021-03-25,2021-06-14
C1419,Female,34,Single,Master,63287,10610,Email,Loyalty Program,0,2021-11-19,2022-07-29
C1420,Female,54,Married,High School,47100,5589,Social Media,Newsletter,0,2019-02-25,2019-04-13
C1421,Male,56,Single,High School,72960,13400,Social Media,Loyalty Program,0,2019-05-12,2019-08-18
C1422,Female,20,Married,Master,58457,5590,Social Media,New Product,0,2019-08-19,2019-09-25
C1423,Male,22,Married,Master,61273,6952,Social Media,Discount,0,2020-01-30,2020-05-10
C1424,Male,66,Married,High School,80358,19490,Social Media,Loyalty Program,0,2022-03-21,2022-05-23
C1425,Female,43,Single,Bachelor,61946,7409,Email,Newsletter,0,2021-09-08,2022-02-23
C1426,Female,46,Divorced,Bachelor,83290,9936,Email,Discount,1,2021-08-20,2022-04-14
C1427,Male,59,Married,Bachelor,52127,8816,Social Media,Discount,0,2021-07-21,2021-09-09
C1428,Female,55,Divorced,High School,43543,10632,Social Media,Discount,0,2022-11-10,2022-12-26
C1429,Female,53,Divorced,Bachelor,55650,13724,Web Ads,New Product,0,2021-06-26,2021-11-07
C1430,Female,48,Single,High School,20000,3318,Social Media,Discount,0,2020-06-16,2020-12-21
C1431,Female,43,Single,Master,73586,3695,Web Ads,New Product,0,2021-08-22,2022-07-29
C1432,Female,43,Single,Master,44416,10221,Web Ads,Newsletter,0,2020-03-23,2020-05-08
C1433,Female,61,Married,Bachelor,50734,8322,Web Ads,Loyalty Program,0,2019-05-06,2019-08-24
C1434,Female,23,Single,High School,70744,8715,Email,Discount,0,2020-07-08,2020-08-17
C1435,Male,22,Single,High School,61786,13335,Web Ads,Newsletter,0,2020-11-24,2021-06-11
C1436,Male,53,Married,Bachelor,53391,6939,Email,New Product,0,2020-05-03,2020-10-05
C1437,Male,68,Single,Master,29451,1673,Email,Discount,0,2020-09-03,2020-12-11
C1438,Female,42,Single,Bachelor,79512,17032,Social Media,New Product,1,2021-06-09,2021-06-24
C1439,Male,42,Married,Bachelor,70846,11276,Email,Loyalty Program,0,2020-03-21,2020-08-16
C1440,Female,64,Single,Bachelor,90835,10684,Email,Loyalty Program,0,2023-02-02,2023-05-17
C1441,Female,24,Single,Bachelor,51054,5114,Email,Newsletter,0,2022-10-04,2023-02-09
C1442,Male,50,Married,High School,38183,6443,Email,Discount,0,2020-05-22,2020-09-28
C1443,Female,60,Married,High School,74921,6863,Phone,Discount,0,2020-04-01,2020-08-11
C1444,Male,25,Married,High School,57179,6562,Email,Discount,0,2021-09-12,2022-07-03
C1445,Female,56,Married,Bachelor,69422,12308,Social Media,Loyalty Program,0,2020-01-20,2020-07-26
C1446,Male,29,Married,Master,84298,19077,Web Ads,Loyalty Program,1,2020-12-12,2021-11-11
C1447,Female,59,Married,Master,65822,10306,Social Media,New Product,0,2021-07-17,2021-08-02
C1448,Female,26,Married,High School,62509,12615,Social Media,Discount,0,2023-01-11,2023-11-28
C1449,Female,58,Married,High School,63450,12855,Web Ads,Newsletter,1,2022-02-12,2022-06-28
C1450,Female,57,Married,High School,35441,6481,Email,Newsletter,0,2020-03-27,2020-06-21
